speaker,task,file,feature_set,feature_level,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P_1991_M_10,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1991_M_10/P_1991_M_10_str.wav,eGeMAPSv02,Functionals,22.115423,0.1877752,19.108227,21.934479,25.270958,6.162731,248.82182,275.83868,77.66763,114.17193,0.9332576,0.68058455,0.33699235,0.7909325,1.4413152,1.1043228,18.270967,11.950147,11.844636,7.5708175,0.8578648,0.910648,27.014023,0.6252337,16.04303,0.7647642,13.885499,0.83042204,5.7466745,1.9789729,0.04430933,1.9360185,1.6654378,0.83473516,3.0483968,1.4400296,3.6984231,2.965833,31.517437,0.36602983,515.0294,0.37888893,1304.3668,0.17200299,-61.600735,-1.3267331,1534.9127,0.1947059,1069.7229,0.30633408,-73.37245,-1.0070591,2574.6904,0.12607378,890.50867,0.36676887,-78.164085,-0.9074945,-22.960224,-0.32177556,32.9046,0.23726761,-0.004853997,-6.797092,-0.027930232,-0.5564801,1.0919698,0.69869876,34.578667,0.3454876,18.875616,0.6535887,16.61192,0.6682207,5.291241,2.3751569,-6.7728524,16.013016,-0.027255272,-0.0030630664,0.19088772,3.520514,1.4327799,0.5086449,0.44811392,0.1971978,0.34718212,-20.747566
P_1992_F_19,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_F_19/P_1992_F_19_con.wav,eGeMAPSv02,Functionals,35.72783,0.122098595,33.135582,35.259533,39.2638,6.1282196,154.18068,260.30197,66.618164,88.32292,0.6509122,0.60894257,0.2614466,0.5907733,1.0376147,0.7761681,9.081433,5.039026,6.3716707,2.9885278,0.2698534,0.7600443,23.377977,0.51277745,-5.27579,-3.2816467,0.7461286,21.394753,-15.582088,-0.9680077,0.02375674,2.2814083,1.0729424,0.67858815,7.5478754,0.7235717,7.1973677,1.5206892,21.087332,0.56841946,612.9925,0.36747506,1303.7622,0.204878,-39.87645,-1.9792241,1647.0726,0.14249378,999.81085,0.4362404,-42.704575,-1.5932517,2662.8394,0.12008035,949.8431,0.51677907,-47.14317,-1.3990691,-12.507331,-0.6154597,22.92228,0.37820426,0.094365835,0.34589043,-0.02646516,-0.5309084,0.312294,0.62710845,26.436882,0.3756553,-6.8046284,-2.6235263,-0.6754951,-24.456074,-18.096481,-0.8184553,-4.502686,11.891627,0.02241127,-0.008838259,0.049944982,3.7245727,1.0319129,0.80407405,0.6425815,0.16956043,0.2036206,-31.798113
P_1992_F_19,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_F_19/P_1992_F_19_m(f).wav,eGeMAPSv02,Functionals,35.83594,0.13810663,33.39168,35.393898,39.940857,6.5491753,194.99188,362.70547,97.78797,216.15619,0.64931816,0.6308626,0.22717527,0.59356326,1.0586268,0.83145154,8.867715,5.555875,6.3709226,3.222741,0.25641248,0.8240943,23.939898,0.53279144,-5.128109,-3.0877662,-1.7890764,-8.913286,-12.8669,-1.0740614,0.027980061,2.3864682,1.0175066,0.79098004,8.098156,0.696514,5.985442,2.0251632,21.687948,0.56168413,653.20966,0.33127764,1301.7236,0.19138011,-48.234333,-1.7685418,1665.2676,0.14212357,983.6969,0.40505493,-50.78693,-1.495188,2685.364,0.10825514,906.0572,0.49035174,-56.518635,-1.2887188,-12.628206,-0.62516093,23.901365,0.35097155,0.09743348,0.34926686,-0.0265082,-0.54559594,0.31191036,0.64799017,28.047985,0.37087128,-7.003813,-2.3726213,-4.336563,-3.812469,-15.9426155,-0.84288645,-5.2346687,13.16302,0.008920222,-0.0061515886,0.043838657,3.4672973,0.6983555,1.128871,0.9949259,0.34078428,0.7425892,-31.489714
P_1992_F_19,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_F_19/P_1992_F_19_m(i).wav,eGeMAPSv02,Functionals,36.85132,0.12680773,34.197212,36.52339,40.793133,6.5959206,194.18193,393.50885,61.737602,104.26298,0.6591066,0.6124153,0.24993767,0.5926087,1.0739145,0.8239769,9.266497,5.096336,6.4941707,3.253353,0.26385418,0.7749483,24.129253,0.49775773,-7.10627,-2.3965073,-1.1208881,-14.258366,-13.454965,-1.0857433,0.025991632,2.3594217,0.99886656,0.7017427,8.453166,0.6151808,7.0792513,1.569039,21.753096,0.5363969,604.5435,0.37433463,1295.2465,0.20024383,-44.249084,-1.8405628,1624.882,0.13963144,986.5116,0.3858853,-44.17502,-1.5703104,2647.864,0.119408816,949.21765,0.48175696,-49.86563,-1.3395036,-11.999711,-0.69385517,23.46657,0.37291914,0.10285182,0.32662296,-0.024370879,-0.6147213,0.308581,0.63295525,27.361673,0.36335585,-9.011224,-1.9428418,-2.9813833,-5.5570107,-16.082846,-0.8829423,-4.80289,12.591276,0.013505783,-0.0072912755,0.04348978,3.7169874,0.84842557,0.97365385,0.93965024,0.24435897,0.45640063,-31.914293
P_1992_F_19,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_F_19/P_1992_F_19_pic.wav,eGeMAPSv02,Functionals,34.475594,0.13817935,32.796535,34.56623,37.50785,4.711315,169.5095,263.34753,109.34187,347.61575,0.5059391,0.7391507,0.15286174,0.3953459,0.86443245,0.71157074,7.202097,4.5310283,5.560241,3.152201,0.19439028,0.9750339,21.382053,0.5851283,1.3398662,10.233528,4.8145704,2.6389296,-4.6324215,-2.7772355,0.02724884,2.482855,1.0092566,0.74860334,8.144893,0.618363,8.482494,1.2557662,23.496317,0.5001587,612.62225,0.3564364,1321.7964,0.18844597,-83.17062,-1.1672544,1646.5702,0.13831142,1028.6523,0.4217667,-82.96154,-1.0643682,2649.2578,0.12551561,935.92206,0.49264959,-86.72635,-0.98408616,-14.749934,-0.54489934,25.472988,0.34642345,0.08062229,0.45722038,-0.025004813,-0.5441894,0.2809057,0.665047,28.644121,0.3274504,-0.028197583,-577.4952,3.9820857,3.8112538,-8.797944,-1.5704154,-5.9566617,14.169926,-0.0020610373,-0.0048463647,0.042667,2.6384437,0.8201611,0.76872724,0.7503224,0.5128261,0.85879123,-32.665947
P_1992_F_19,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_F_19/P_1992_F_19_r(f).wav,eGeMAPSv02,Functionals,36.11033,0.11980987,33.426247,35.657387,39.919167,6.49292,99.726616,158.78636,95.06137,164.92354,0.62748146,0.58832216,0.26419535,0.5737748,0.97032374,0.70612836,8.7213745,4.562486,6.141442,2.5948782,0.2872286,0.7396575,23.09909,0.5494458,-3.0542598,-5.501006,1.0437278,15.844098,-8.412052,-1.7665142,0.024311613,2.194621,1.1116345,0.6344758,7.174405,0.72023803,7.881435,1.4157753,21.234077,0.6142833,631.38574,0.36765513,1312.5251,0.20205238,-45.43679,-1.7489529,1660.485,0.13962747,1043.3932,0.38662887,-46.71373,-1.4717225,2651.74,0.13399301,981.3176,0.46395597,-51.619576,-1.2855855,-12.161581,-0.71636385,23.31393,0.396222,0.09310193,0.37938341,-0.024334705,-0.61144704,0.33279166,0.60578066,26.34484,0.41370857,-4.138523,-4.2462068,-0.36199185,-47.75392,-10.409153,-1.4437933,-3.7587826,11.549856,0.0209722,-0.007574586,0.07134873,4.099975,1.1831403,0.69041663,0.60305786,0.19060606,0.28135422,-32.22345
P_1992_F_19,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_F_19/P_1992_F_19_r(i).wav,eGeMAPSv02,Functionals,35.77679,0.14213109,32.998028,35.056755,40.343586,7.345558,95.58389,153.36957,68.65452,83.69841,0.5971838,0.61496145,0.22797734,0.5460727,0.96483576,0.7368584,8.626835,4.6909814,6.4210734,2.7771282,0.29143995,0.789362,24.38526,0.53040487,-2.9560378,-5.445533,2.9209933,5.827133,-9.300404,-1.656061,0.02960234,2.0089438,1.1707646,0.66146225,6.9169626,0.7632405,8.321251,1.6671549,22.216345,0.6846599,615.2821,0.38200113,1302.874,0.2076339,-45.269615,-1.7602831,1650.2689,0.1502041,1019.174,0.38114855,-46.982487,-1.4701568,2663.488,0.12798084,984.93475,0.42374936,-51.98019,-1.284953,-13.086159,-0.6801688,24.178257,0.40482685,0.09502308,0.37763524,-0.025366835,-0.5854777,0.34255767,0.64191556,27.791943,0.39634573,-3.6433003,-4.6856976,1.4964253,11.916579,-11.5512905,-1.360554,-3.5190403,11.416122,0.01937021,-0.0055687497,0.049348973,4.1140723,0.9202932,0.8915254,0.78026897,0.21208334,0.27879173,-32.266525
P_1992_F_19,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_F_19/P_1992_F_19_str.wav,eGeMAPSv02,Functionals,35.12907,0.14189939,32.828766,34.983562,38.80328,5.974514,187.47388,304.8872,70.825386,137.25876,0.6180263,0.6305046,0.24252102,0.53357536,0.99672526,0.7542043,8.939929,5.1677833,6.0390162,3.0649786,0.26185405,0.81854373,24.391329,0.48960474,-2.672811,-6.2127986,2.104324,7.1574135,-12.190937,-1.2262343,0.02757904,2.2819533,1.0915605,0.7043778,7.6947336,0.68378466,8.103535,1.3948865,22.893793,0.5415758,629.8593,0.3461814,1316.6632,0.18751208,-44.13462,-1.8549865,1654.7507,0.14061274,1014.43756,0.40611836,-49.0789,-1.4709022,2678.5042,0.115790986,906.0724,0.51679194,-53.727432,-1.3004332,-13.7824,-0.61522317,24.089958,0.3849181,0.09310191,0.3578343,-0.02593398,-0.56368506,0.3114697,0.66557425,28.208303,0.3317743,-3.7263029,-4.7261147,0.54695743,29.035866,-14.808393,-1.007993,-4.453977,11.734657,0.01293546,-0.006739884,0.047926486,3.6816292,0.86945724,0.92592853,0.89514714,0.25044248,0.471329,-31.924835
P_1992_M_20,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_M_20/P_1992_M_20_con.wav,eGeMAPSv02,Functionals,28.199911,0.21844995,25.508026,27.58677,30.371138,4.8631115,238.08015,359.032,188.49037,448.3368,0.57141495,0.61492515,0.22144836,0.5316785,0.9011556,0.6797072,8.064489,4.7785726,5.7787685,3.3726554,0.24673645,0.79578596,21.307693,0.6894247,1.8698151,6.87512,3.7916965,4.016075,-1.812156,-7.4890347,0.03923344,1.9515556,1.407639,0.6381146,3.0269485,1.5169109,0.3379713,33.64803,15.399118,0.8523982,475.13953,0.45028496,1135.9565,0.22474082,-51.121147,-1.6708806,1463.3926,0.17921603,850.8205,0.3492231,-54.77729,-1.4469843,2430.187,0.12597318,744.8183,0.35342416,-58.388554,-1.3157411,-10.961167,-0.7552261,20.901558,0.4360654,0.05863748,0.5732592,-0.02040388,-0.6884429,0.30119944,0.62576735,25.90637,0.47176397,2.0816488,6.258313,3.224031,5.092568,-3.6442358,-3.9828107,-2.9146647,11.803855,0.006456495,-0.0041759214,0.072648324,3.6428227,1.7286032,0.43160278,0.41320398,0.13914397,0.174432,-33.616837
P_1992_M_20,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_M_20/P_1992_M_20_m(f).wav,eGeMAPSv02,Functionals,26.152643,0.2248268,24.343765,25.769981,28.326908,3.9831429,263.78897,491.68167,154.48448,310.04715,0.57633525,0.5969013,0.23462558,0.5340023,0.89172447,0.6570989,8.512599,5.148142,6.2343793,3.8762872,0.2567903,0.7926395,18.882864,0.7611481,4.056995,2.7413857,5.293882,2.703304,-1.0285821,-12.045757,0.046773154,1.9273913,1.3949699,0.68121684,2.374806,1.8699276,-0.08659326,-126.01888,16.61586,0.7516644,488.3597,0.4556344,1124.9962,0.23279828,-56.643093,-1.6101384,1486.8624,0.18278758,843.3821,0.37456864,-61.022556,-1.3947366,2422.417,0.1364125,749.63776,0.37017226,-64.077835,-1.2936878,-11.456899,-0.68459016,20.307714,0.41358757,0.071205705,0.4690723,-0.02002551,-0.6785309,0.3152408,0.628231,24.489319,0.45982,5.2116046,2.0873978,4.340965,3.589429,-3.0506153,-4.39989,-2.001318,10.040742,0.0077817156,-0.0037544006,0.10930035,3.7290716,1.8492332,0.37905884,0.34065723,0.1540645,0.22059074,-33.72485
P_1992_M_20,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_M_20/P_1992_M_20_m(i).wav,eGeMAPSv02,Functionals,27.513622,0.23421226,25.033165,27.189749,29.578815,4.5456505,260.03674,431.46387,246.69699,549.68207,0.5416269,0.70191777,0.15459688,0.47172332,0.9078773,0.75328046,9.274122,5.6520057,6.22569,4.0643196,0.22203057,0.918799,19.289736,0.73789406,2.0697608,6.007039,3.878516,3.6769795,-0.8227309,-15.645622,0.04078485,2.1394567,1.3622679,0.6977689,3.1150954,1.4999471,-1.0080398,-11.624459,14.099157,0.82168335,485.3526,0.47935653,1134.4093,0.2110293,-62.02697,-1.4934276,1488.7396,0.19079871,824.39874,0.37186474,-64.56232,-1.3374056,2440.4175,0.13244088,742.0638,0.3884996,-67.68862,-1.2391342,-10.237867,-0.82334566,19.65857,0.44288749,0.06609837,0.5599294,-0.018402232,-0.7240379,0.29227322,0.6827318,24.627073,0.48123404,1.9707217,6.495755,3.815395,4.2022967,-2.8755937,-4.945512,-3.6489954,12.813816,0.0021240322,-0.0024153125,0.05308795,3.1558871,1.4925374,0.46476746,0.46405888,0.21337837,0.32571867,-33.842346
P_1992_M_20,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_M_20/P_1992_M_20_pic.wav,eGeMAPSv02,Functionals,27.327402,0.21989945,24.838058,26.733963,29.573988,4.7359295,250.25044,436.886,205.5906,504.1135,0.4752321,0.72594714,0.12964071,0.420887,0.7910596,0.6614189,7.5229163,4.992766,5.5085254,3.4040332,0.20853564,0.96063256,19.731949,0.7324167,3.0644984,3.907875,6.9910274,2.013495,2.9307427,3.9307566,0.043288242,2.1044414,1.3994973,0.66920066,2.944617,1.5267042,3.5417564,3.1191494,19.193926,0.5802001,499.40295,0.46951467,1150.2926,0.22488405,-77.8341,-1.232045,1501.6337,0.18901336,846.4779,0.3560296,-80.498955,-1.1161433,2462.0833,0.13520694,767.69214,0.36109263,-83.467155,-1.045813,-11.338948,-0.76136917,21.566854,0.41110447,0.056046594,0.6069361,-0.015843967,-0.850603,0.29769555,0.6465832,26.919596,0.44103688,3.8987594,3.2971864,7.6352234,2.188296,1.4634948,9.125455,-3.8401613,13.249523,-0.0018324908,-0.000555911,0.053403907,2.9269896,1.2942854,0.4824576,0.4267217,0.30219048,0.4361345,-34.720314
P_1992_M_20,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_M_20/P_1992_M_20_r(f).wav,eGeMAPSv02,Functionals,30.28695,0.18873435,27.068542,29.420198,33.399498,6.3309555,155.97563,156.59479,149.14796,203.73141,0.5948454,0.6343444,0.22179872,0.54904336,0.9427156,0.72091687,9.227436,5.1914277,7.3333488,4.156076,0.265469,0.79205096,18.64145,0.78409547,1.5347985,8.323883,4.0866218,3.9468477,-0.75853384,-18.982943,0.0427563,1.9640709,1.44522,0.5946213,2.98578,1.5339105,2.9559445,3.5449185,15.503213,0.7666926,521.8916,0.48411757,1128.943,0.2538241,-58.045174,-1.5024991,1514.0347,0.19237657,851.7301,0.3588274,-56.63705,-1.4060807,2483.251,0.14657074,727.87384,0.39214146,-60.143032,-1.2856343,-8.6902,-0.9568545,19.323889,0.4545839,0.07147253,0.46280253,-0.014981551,-0.91750157,0.3261008,0.6065197,23.046947,0.5576602,1.7703663,7.0938,2.8486836,6.1706448,-2.9052567,-5.3176966,-1.717446,10.70579,0.009805773,-0.0018478982,0.08058335,4.32243,1.8118061,0.4071613,0.46606067,0.15430893,0.24790205,-33.990063
P_1992_M_20,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_M_20/P_1992_M_20_r(i).wav,eGeMAPSv02,Functionals,31.539236,0.18860243,28.026192,30.482971,35.24004,7.213848,171.75662,218.3536,287.4259,650.8018,0.571552,0.673263,0.1840015,0.5205914,0.93490183,0.7509003,9.280141,5.076224,7.1248584,3.5018978,0.2713336,0.83167875,19.608498,0.74562734,2.4397502,5.3266115,4.7006116,3.563381,-2.6718893,-6.1132264,0.04340696,1.8128428,1.4144431,0.57764566,3.9693642,1.1492481,4.5776024,2.5786273,17.51923,0.77006096,535.4854,0.50952566,1126.532,0.24601904,-60.720642,-1.4698931,1535.3313,0.20448798,842.76086,0.3458451,-58.39479,-1.3705497,2526.9443,0.15333475,717.3106,0.4314203,-62.15254,-1.2473195,-10.328194,-0.8747652,21.118158,0.4490248,0.08099551,0.43592298,-0.015265124,-0.99760634,0.34266737,0.61832637,23.682114,0.5759045,3.0637398,4.2368016,4.0748653,4.5030103,-5.0759983,-3.4889135,-3.1586945,12.909834,0.014126724,-0.002372935,0.05678352,4.1978574,1.5276145,0.48307693,0.5072988,0.1845238,0.2005849,-33.123123
P_1992_M_20,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1992_M_20/P_1992_M_20_str.wav,eGeMAPSv02,Functionals,26.961535,0.23141304,24.708935,26.568365,28.914783,4.2058487,231.21744,411.6283,181.62,386.93192,0.5527998,0.6550433,0.18505837,0.49424377,0.89997697,0.7149186,8.211461,5.0407877,5.5244927,3.4245968,0.24233381,0.8416343,20.868057,0.67701375,3.5572484,3.4584298,2.7303095,5.112323,-1.1686169,-11.122867,0.045116305,2.0205753,1.4148299,0.6494447,2.4275246,1.8719739,0.24056463,51.049763,16.77334,0.8007611,505.3069,0.46740678,1158.9545,0.21608931,-54.97182,-1.6135964,1492.0917,0.19390446,883.28174,0.3415922,-58.270935,-1.4210585,2450.605,0.14256032,763.5117,0.3819769,-62.24756,-1.2869214,-11.2875185,-0.7471578,21.463615,0.4132662,0.060736943,0.54676604,-0.020162422,-0.70499384,0.30543336,0.64406633,25.766035,0.45723322,3.902144,3.2475345,2.0326097,7.522535,-2.899649,-4.8767924,-3.969015,12.986399,0.0046790857,-0.004044136,0.06416308,3.145556,1.6026317,0.45205265,0.40888286,0.17457056,0.25876695,-33.80999
P_1993_F_03,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1993_F_03/P_1993_F_03_con.wav,eGeMAPSv02,Functionals,36.470345,0.10879148,34.87971,36.30974,39.337654,4.457943,383.42935,657.41876,81.68817,155.62639,0.3193126,0.67967045,0.09522979,0.28600222,0.52558964,0.43035984,4.9349375,2.7663913,3.2564442,1.8173703,0.11435264,0.9425702,22.388096,0.7136152,7.7845893,1.777507,-0.48187247,-27.8754,-13.82813,-1.2063843,0.022880588,2.6431391,0.8857254,0.9066754,9.732172,0.48363417,4.9754786,2.0340326,27.90608,0.37803146,676.86835,0.26071855,1259.1991,0.18381606,-74.9018,-1.1993604,1729.9218,0.17526378,944.1901,0.42224076,-79.598015,-1.0030822,2792.5813,0.09937715,778.1101,0.4093918,-84.5904,-0.90134215,-19.134443,-0.42236748,29.442934,0.30120257,0.076504976,0.44265518,-0.033033196,-0.48670927,0.15509722,0.6824844,30.912746,0.33761925,6.4318633,2.452683,-2.750286,-5.449173,-20.674871,-0.7121428,-7.4740467,15.461313,-0.0026333737,-0.007669797,0.024873434,3.2352085,1.5166982,0.44355768,0.34915808,0.22886364,0.27207708,-37.863388
P_1993_F_03,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1993_F_03/P_1993_F_03_m(f).wav,eGeMAPSv02,Functionals,38.01609,0.103799835,36.41695,37.91182,40.91353,4.496578,225.35811,328.35394,110.32382,231.06429,0.27240747,0.77607435,0.069007196,0.20764618,0.46436083,0.39535365,5.1272426,3.1654108,3.3105392,1.9840376,0.0920335,1.1492842,19.297743,0.8974459,7.841091,1.6129612,-5.836234,-2.663662,-9.749794,-1.8218088,0.022579882,2.7440898,0.8584433,1.0194716,10.763336,0.4746377,7.045742,1.5082628,31.260431,0.31653023,718.554,0.23988226,1293.8959,0.18250638,-94.33423,-0.9972477,1748.6802,0.1605903,993.5515,0.33484638,-95.5181,-0.8859054,2882.3308,0.101937294,831.7624,0.45939368,-101.65264,-0.7811603,-19.137041,-0.43148214,32.281265,0.27100194,0.07502654,0.4226642,-0.027144425,-0.5463234,0.14178553,0.777721,31.234486,0.34792474,6.338614,2.4172034,-12.547623,-1.2896069,-19.394724,-0.8168825,-7.33094,16.40255,-0.015181223,-0.0013363281,0.01773749,2.8331938,1.1744967,0.50214285,0.47227383,0.34328356,0.53890276,-38.4617
P_1993_F_03,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1993_F_03/P_1993_F_03_m(i).wav,eGeMAPSv02,Functionals,38.995758,0.08903856,36.795174,38.837486,41.902,5.106827,280.5495,541.31726,71.152466,144.67628,0.3189962,0.7998468,0.06996657,0.24152908,0.5750143,0.50504774,6.0897813,3.3765798,3.7832985,2.0099564,0.11925396,1.0943549,20.528858,0.8370078,2.8828647,5.0356555,-8.654108,-1.871718,-11.919892,-1.606448,0.01575058,1.9382722,0.8623078,0.9179558,10.705002,0.45439976,6.599868,1.5244011,29.945278,0.31327766,731.73517,0.22798446,1319.0719,0.17119601,-93.07961,-1.0179152,1714.4227,0.15743025,1018.4368,0.31190577,-93.18116,-0.9241431,2856.1729,0.106881015,799.304,0.4843879,-99.97604,-0.8041069,-16.730505,-0.48388967,31.172184,0.26674297,0.083727345,0.40082648,-0.025058046,-0.64196926,0.18648171,0.69282913,32.58142,0.29723766,-1.3354925,-12.627305,-15.6851845,-1.0655257,-22.515192,-0.75533986,-7.337464,16.467133,-0.009936251,-0.0019886116,0.01836931,3.0282638,1.1796427,0.5005714,0.38533062,0.32542858,0.4934968,-37.000698
P_1993_F_03,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1993_F_03/P_1993_F_03_pic.wav,eGeMAPSv02,Functionals,38.088394,0.08308442,36.381496,37.905514,40.141003,3.7595062,97.702805,224.79927,62.908142,161.73627,0.31562254,0.7293912,0.078859776,0.26907897,0.54075825,0.46189848,5.0934095,2.797454,3.533411,1.9524931,0.11193814,1.0046837,21.937815,0.791576,6.509011,2.0813615,-6.4655147,-2.3410745,-12.195815,-1.4364384,0.017601976,2.5117443,0.8563469,0.8932014,10.678404,0.44432724,5.6518016,1.7877125,30.715143,0.32898885,714.0748,0.24819557,1288.9236,0.18046017,-82.12084,-1.1213568,1732.5774,0.16394778,977.5875,0.3364402,-84.63435,-0.9704957,2868.1663,0.100698665,830.9669,0.4347306,-91.63692,-0.8381043,-18.648756,-0.45061925,31.813093,0.29415396,0.07362698,0.44496393,-0.028257733,-0.5284577,0.16005483,0.69085974,32.02275,0.3607032,4.776583,3.2974043,-10.973762,-1.4652581,-20.441696,-0.74210685,-7.2374806,16.321615,-0.01254899,-0.002746301,0.019359138,3.099865,1.2626263,0.51223254,0.4492564,0.2857732,0.5322503,-37.182476
P_1993_F_03,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1993_F_03/P_1993_F_03_r(f).wav,eGeMAPSv02,Functionals,37.22859,0.08680288,34.931713,36.969574,39.52348,4.5917664,59.431015,102.42963,59.78945,95.20696,0.34023124,0.6321035,0.11904281,0.31682548,0.54194444,0.42290163,5.200201,2.694873,3.548391,1.7624816,0.1332805,0.85159594,23.2818,0.7232285,8.088194,1.838928,-1.946881,-7.9049826,-16.834896,-0.96137416,0.019084226,1.8112462,0.94405377,0.827913,9.504036,0.4955874,2.2363021,4.5766597,25.43229,0.42024043,711.2958,0.24462296,1249.3705,0.19291775,-63.62618,-1.316039,1785.314,0.17932257,931.8707,0.4173205,-71.04909,-1.041403,2831.378,0.090754166,753.5042,0.44104937,-75.52441,-0.9381218,-18.30731,-0.46880153,29.21945,0.32127056,0.06802422,0.47497556,-0.030288862,-0.52747345,0.16977665,0.6384927,30.550936,0.40881678,6.553982,2.4851756,-4.4133973,-3.719266,-22.70298,-0.5970614,-7.6308956,15.92975,-0.0083817225,-0.0071440875,0.02926998,3.9995458,1.7394271,0.41718954,0.35732207,0.14928572,0.31164226,-37.24902
